user,session_id,session_nr,sequence_length,step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,step_14,step_15,step_16,step_17,step_18,step_19,step_20,step_21,step_22,step_23,step_24,step_25,step_26,step_27,step_28,step_29,step_30,step_31,step_32,step_33,step_34,step_35,step_36,step_37,step_38,step_39,step_40,step_41,step_42,step_43,step_44,step_45,step_46,step_47,step_48,step_49,cluster
78a890306,78a890306_Session_65,65,3,Assignment,Course_view,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
78a890306,78a890306_Session_66,66,5,Feedback,Course_view,Course_view,Assignment,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
78a890306,78a890306_Session_67,67,11,Assignment,Assignment,Assignment,Assignment,Assignment,Assignment,Assignment,Assignment,Assignment,Assignment,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
78a890306,78a890306_Session_68,68,2,Assignment,Feedback,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
78a890306,78a890306_Session_69,69,3,Course_view,Assignment,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
78a890306,78a890306_Session_7,7,6,Instructions,Course_view,Group_work,Group_work,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
78a890306,78a890306_Session_70,70,3,Assignment,Assignment,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
78a890306,78a890306_Session_71,71,2,Assignment,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
78a890306,78a890306_Session_8,8,20,Group_work,Course_view,Group_work,Course_view,Group_work,Course_view,Course_view,Group_work,Group_work,Group_work,Group_work,Group_work,Course_view,Course_view,Group_work,Group_work,Group_work,Group_work,Group_work,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,2
78a890306,78a890306_Session_9,9,2,Instructions,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_1,1,16,Course_view,Instructions,Course_view,Instructions,La_types,La_types,Group_work,Course_view,Group_work,General,Group_work,Instructions,Instructions,Course_view,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
7a17472ef,7a17472ef_Session_10,10,6,Practicals,Practicals,Course_view,Course_view,Course_view,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_11,11,2,Course_view,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_12,12,3,Course_view,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_13,13,6,Group_work,Group_work,Course_view,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_14,14,6,Group_work,Group_work,Social,Social,Group_work,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_15,15,3,Practicals,Practicals,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_16,16,5,Group_work,Course_view,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_17,17,3,Practicals,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_18,18,3,Course_view,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_19,19,4,Course_view,Course_view,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_2,2,6,Course_view,Instructions,Instructions,Instructions,Instructions,General,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_20,20,3,Practicals,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_21,21,3,Practicals,Course_view,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_22,22,3,Practicals,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_23,23,2,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_24,24,3,Course_view,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_25,25,9,Course_view,Theory,Ethics,Theory,Course_view,Group_work,Course_view,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_26,26,3,Course_view,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_27,27,23,Practicals,Practicals,Practicals,Practicals,Practicals,Course_view,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Theory,Theory,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
7a17472ef,7a17472ef_Session_28,28,18,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Course_view,Practicals,Course_view,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
7a17472ef,7a17472ef_Session_29,29,2,Course_view,Theory,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_3,3,3,Instructions,Course_view,Instructions,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_30,30,4,Course_view,Social,Group_work,Social,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_31,31,3,Course_view,Social,Social,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_32,32,3,Course_view,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_33,33,4,Course_view,Course_view,General,General,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_34,34,4,General,Ethics,General,General,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_35,35,5,Practicals,Practicals,Practicals,Course_view,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_36,36,4,Practicals,Practicals,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_37,37,3,Practicals,Practicals,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_38,38,3,Practicals,Course_view,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_39,39,3,Course_view,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_4,4,40,Instructions,Instructions,Course_view,Group_work,Group_work,Course_view,La_types,La_types,Instructions,Instructions,Instructions,Instructions,Group_work,Instructions,Course_view,Course_view,Instructions,Instructions,Course_view,Group_work,Course_view,Course_view,Group_work,Group_work,Instructions,Instructions,Course_view,Instructions,Course_view,Course_view,Course_view,Group_work,Course_view,Group_work,Instructions,Group_work,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,2
7a17472ef,7a17472ef_Session_40,40,5,Group_work,Course_view,Course_view,Practicals,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_41,41,7,Theory,Course_view,Ethics,General,General,General,General,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_42,42,6,Practicals,Course_view,General,Theory,Theory,Theory,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_43,43,8,Course_view,Practicals,Group_work,Group_work,Ethics,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_44,44,4,Practicals,Practicals,Course_view,Ethics,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_45,45,5,Ethics,Course_view,Course_view,Assignment,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_46,46,9,Practicals,Practicals,Practicals,Course_view,Practicals,Practicals,Practicals,Practicals,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
7a17472ef,7a17472ef_Session_47,47,3,Course_view,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_48,48,14,Practicals,Practicals,Course_view,Practicals,Practicals,Practicals,Applications,Applications,Applications,Applications,Assignment,Assignment,Assignment,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
7a17472ef,7a17472ef_Session_49,49,5,Course_view,Practicals,Practicals,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_5,5,12,Theory,Assignment,Assignment,Course_view,Instructions,Assignment,Assignment,Assignment,Assignment,La_types,General,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
7a17472ef,7a17472ef_Session_50,50,2,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_51,51,7,La_types,Group_work,Course_view,Group_work,Course_view,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_52,52,6,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_53,53,21,Course_view,Group_work,Group_work,Group_work,Group_work,Instructions,Instructions,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,2
7a17472ef,7a17472ef_Session_54,54,17,Feedback,Feedback,Feedback,Feedback,Feedback,Feedback,Practicals,Group_work,Feedback,Feedback,Course_view,Course_view,Feedback,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
7a17472ef,7a17472ef_Session_55,55,4,Group_work,Group_work,Course_view,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_56,56,5,Practicals,Course_view,Practicals,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_57,57,7,Course_view,Course_view,Group_work,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_58,58,5,Group_work,Group_work,Course_view,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_59,59,9,Practicals,Practicals,Course_view,Course_view,Course_view,Practicals,Practicals,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
7a17472ef,7a17472ef_Session_6,6,55,La_types,Course_view,General,La_types,Course_view,Practicals,Instructions,Social,Group_work,La_types,Instructions,Instructions,General,General,Course_view,General,General,Course_view,Group_work,Assignment,Assignment,General,Assignment,Assignment,Assignment,Assignment,Assignment,General,General,General,La_types,General,La_types,Assignment,Instructions,Instructions,La_types,Social,General,General,Group_work,Group_work,General,La_types,Instructions,Instructions,Assignment,Practicals,La_types,2
7a17472ef,7a17472ef_Session_60,60,11,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
7a17472ef,7a17472ef_Session_61,61,13,Course_view,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
7a17472ef,7a17472ef_Session_62,62,15,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Course_view,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
7a17472ef,7a17472ef_Session_63,63,4,Group_work,Group_work,Course_view,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_64,64,6,Group_work,Course_view,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_65,65,5,Course_view,Course_view,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_66,66,2,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_67,67,25,Practicals,Practicals,Practicals,Course_view,Course_view,Course_view,Course_view,Practicals,Practicals,Practicals,Practicals,Practicals,Course_view,Practicals,Practicals,Course_view,Practicals,Practicals,Course_view,Practicals,Practicals,Course_view,Course_view,Practicals,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
7a17472ef,7a17472ef_Session_68,68,6,Group_work,Course_view,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_69,69,3,Group_work,Group_work,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_7,7,9,Course_view,Course_view,Group_work,Theory,Theory,Assignment,Theory,Theory,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_70,70,5,Course_view,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_71,71,11,Group_work,Group_work,Course_view,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_72,72,3,Course_view,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_73,73,2,General,Feedback,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_74,74,5,Group_work,Group_work,Course_view,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_75,75,4,Course_view,Group_work,Assignment,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_76,76,3,Group_work,Course_view,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_77,77,8,Course_view,Course_view,Assignment,General,Course_view,Assignment,Assignment,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_78,78,4,Group_work,Group_work,Group_work,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_79,79,24,Course_view,Course_view,Group_work,Course_view,Course_view,Course_view,Course_view,Course_view,Course_view,Course_view,Course_view,Course_view,Course_view,Course_view,Course_view,Course_view,Course_view,Course_view,Course_view,Assignment,Course_view,Course_view,Assignment,Ethics,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,2
7a17472ef,7a17472ef_Session_8,8,13,Group_work,Group_work,Course_view,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
7a17472ef,7a17472ef_Session_80,80,5,Ethics,Practicals,Practicals,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_81,81,24,Course_view,Feedback,Feedback,Feedback,Course_view,Group_work,Group_work,Feedback,Feedback,Feedback,Feedback,Feedback,Group_work,Group_work,Group_work,Course_view,Group_work,Group_work,Course_view,Course_view,Practicals,Practicals,Assignment,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,2
7a17472ef,7a17472ef_Session_82,82,2,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_83,83,11,Group_work,Course_view,Group_work,Course_view,Group_work,Course_view,Group_work,Course_view,Group_work,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
7a17472ef,7a17472ef_Session_84,84,4,Course_view,Course_view,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
7a17472ef,7a17472ef_Session_85,85,17,Course_view,Group_work,Course_view,Feedback,Course_view,Course_view,Group_work,Group_work,Course_view,Feedback,Feedback,Feedback,Feedback,Feedback,Course_view,Feedback,Feedback,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
7a17472ef,7a17472ef_Session_86,86,6,Course_view,Course_view,Assignment,Assignment,Assignment,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
